#,M,r,rho(r),T(r),M(r),L(r),dL/dr,dLpp/dr,dLcno/dr,dlogP/dlogT,r/R,rho(r)/rhoc,T(r)/Tc,M(r)/M,L(r)/L,kappa,kappaHm,kappaff,kappaes,P,Pdeg,Pgas,Ppho,drho/dr,dT/dr,dM/dr,dL/dr_1
#,g,cm,g/cm^3,K,g,erg/s,erg/s/cm,erg/s/cm,erg/s/cm,cm^2/g,cm^2/g,cm^2/g,cm^2/g,erg/cm^3,erg/cm^3,erg/cm^3,erg/cm^3,g/cm^4,K/cm,g/cm,erg/s/cm,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.338e+33,3.11252e+10,1.64782,2.50242e+06,1.19439e+33,2.24971e+32,6.79633e+18,6.79633e+18,338750,4.69719,0.517418,0.0281409,0.30386,0.892671,0.999941,19.5532,1.23493e+27,19.5532,0.34,5.74981e+14,2.28715e+13,5.5201E+14,98894500000,-3.00982E-10,-0.000125553,2.00605E+22,6.79633E+18
,1.338e+33,3.12187e+10,1.61988,2.4907e+06,1.19626e+33,2.24972e+32,6.48446e+18,6.48446e+18,299955,4.69893,0.518974,0.0276638,0.302437,0.894067,0.999944,19.6407,1.17376e+27,19.6407,0.34,5.62436e+14,2.22289e+13,5.4011E+14,97054400000,-2.9609E-10,-0.000124983,1.98392E+22,6.48446E+18
,1.338e+33,3.13117e+10,1.59258,2.47911e+06,1.19809e+33,2.24973e+32,6.18855e+18,6.18855e+18,265802,4.70065,0.520519,0.0271976,0.30103,0.895437,0.999946,19.7279,1.11597e+27,19.7279,0.34,5.50239e+14,2.1608e+13,5.28536E+14,95260200000,-2.91304E-10,-0.00012442,1.96211E+22,6.18855E+18
,1.338e+33,3.14041e+10,1.56589,2.46765e+06,1.1999e+33,2.24973e+32,5.90767e+18,5.90767e+18,235710,4.70233,0.522055,0.0267418,0.299637,0.896784,0.999949,19.8148,1.06137e+27,19.8148,0.34,5.38378e+14,2.10079e+13,5.17276E+14,93510200000,-2.86622E-10,-0.000123863,1.94063E+22,5.90767E+18
,1.338e+33,3.14958e+10,1.5398,2.4563e+06,1.20167e+33,2.24974e+32,5.64097e+18,5.64097e+18,209173,4.70398,0.52358,0.0262962,0.29826,0.898108,0.999951,19.9014,1.00975e+27,19.9014,0.34,5.26839e+14,2.04277e+13,5.06319E+14,91802900000,-2.8204E-10,-0.000123313,1.91947E+22,5.64097E+18
,1.338e+33,3.1587e+10,1.51429,2.44508e+06,1.20341e+33,2.24974e+32,5.38763e+18,5.38763e+18,185752,4.7056,0.525096,0.0258605,0.296898,0.899409,0.999953,19.9877,9.60921e+26,19.9877,0.34,5.15612e+14,1.98667e+13,4.95655E+14,90137000000,-2.77555E-10,-0.000122768,1.89861E+22,5.38763E+18
,1.338e+33,3.16777e+10,1.48933,2.43398e+06,1.20512e+33,2.24975e+32,5.14691e+18,5.14691e+18,165065,4.70718,0.526603,0.0254343,0.29555,0.900688,0.999956,20.0737,9.14725e+26,20.0737,0.34,5.04685e+14,1.9324e+13,4.85272E+14,88510900000,-2.73164E-10,-0.00012223,1.87805E+22,5.14691E+18
,1.338e+33,3.17677e+10,1.46492,2.42299e+06,1.2068e+33,2.24975e+32,4.91809e+18,4.91809e+18,146779,4.70874,0.5281,0.0250173,0.294215,0.901946,0.999958,20.1595,8.70998e+26,20.1595,0.34,4.94049e+14,1.87989e+13,4.75163E+14,86923500000,-2.68864E-10,-0.000121697,1.85778E+22,4.91809E+18
,1.338e+33,3.18573e+10,1.44103,2.41212e+06,1.20846e+33,2.24976e+32,4.70053e+18,4.70053e+18,130603,4.71028,0.529589,0.0246094,0.292895,0.903183,0.999959,20.2451,8.29593e+26,20.2451,0.34,4.83693e+14,1.82908e+13,4.65317E+14,85373500000,-2.64654E-10,-0.00012117,1.83781E+22,4.70053E+18
,1.338e+33,3.19463e+10,1.41765,2.40135e+06,1.21008e+33,2.24976e+32,4.4936e+18,4.4936e+18,116283,4.71178,0.531069,0.0242101,0.291588,0.904399,0.999961,20.3304,7.90372e+26,20.3304,0.34,4.73608e+14,1.77989e+13,4.55725E+14,83859700000,-2.6053E-10,-0.000120648,1.81811E+22,4.4936E+18
,1.338e+33,3.20348e+10,1.39477,2.3907e+06,1.21168e+33,2.24976e+32,4.29672e+18,4.29672e+18,103597,4.71326,0.532541,0.0238194,0.290294,0.905595,0.999963,20.4155,7.53206e+26,20.4155,0.34,4.63784e+14,1.73227e+13,4.46379E+14,82381000000,-2.56489E-10,-0.000120132,1.79869E+22,4.29672E+18
,1.338e+33,3.21229e+10,1.37237,2.38015e+06,1.21326e+33,2.24977e+32,4.10935e+18,4.10935e+18,92350.3,4.71471,0.534004,0.0234368,0.289013,0.906772,0.999965,20.5003,7.17975e+26,20.5003,0.34,4.54214e+14,1.68615e+13,4.37272E+14,80936200000,-2.52531E-10,-0.000119622,1.77954E+22,4.10935E+18
,1.338e+33,3.22104e+10,1.35043,2.3697e+06,1.21481e+33,2.24977e+32,3.93097e+18,3.93097e+18,82373.4,4.71613,0.535459,0.0230622,0.287744,0.90793,0.999966,20.5849,6.84566e+26,20.5849,0.34,4.44889e+14,1.64148e+13,4.28394E+14,79524500000,-2.48652E-10,-0.000119116,1.76066E+22,3.93097E+18
,1.338e+33,3.22974e+10,1.32895,2.35935e+06,1.21633e+33,2.24977e+32,3.76112e+18,3.76112e+18,73516.9,4.71753,0.536906,0.0226954,0.286488,0.909069,0.999968,20.6694,6.52875e+26,20.6694,0.34,4.358e+14,1.59819e+13,4.1974E+14,78144600000,-2.44851E-10,-0.000118616,1.74203E+22,3.76112E+18
,1.338e+33,3.2384e+10,1.30792,2.3491e+06,1.21783e+33,2.24978e+32,3.59933e+18,3.59933e+18,65649.7,4.71891,0.538345,0.0223362,0.285243,0.910191,0.999969,20.7536,6.22804e+26,20.7536,0.34,4.26941e+14,1.55625e+13,4.11302E+14,76795800000,-2.41125E-10,-0.000118121,1.72366E+22,3.59933E+18
,1.338e+33,3.24701e+10,1.28731,2.33895e+06,1.21931e+33,2.24978e+32,3.44517e+18,3.44517e+18,58657,4.72026,0.539777,0.0219843,0.284011,0.911294,0.99997,20.8376,5.9426e+26,20.8376,0.34,4.18304e+14,1.5156e+13,4.03072E+14,75477000000,-2.37472E-10,-0.00011763,1.70554E+22,3.44517E+18
,1.338e+33,3.25558e+10,1.26712,2.3289e+06,1.22076e+33,2.24978e+32,3.29826e+18,3.29826e+18,52437.6,4.72158,0.541201,0.0216395,0.28279,0.91238,0.999972,20.9214,5.67158e+26,20.9214,0.34,4.09881e+14,1.4762e+13,3.95045E+14,74187400000,-2.3389E-10,-0.000117145,1.68766E+22,3.29826E+18
,1.338e+33,3.2641e+10,1.24734,2.31894e+06,1.22219e+33,2.24979e+32,3.15822e+18,3.15822e+18,46902.7,4.72289,0.542617,0.0213017,0.28158,0.91345,0.999973,21.0051,5.41416e+26,21.0051,0.34,4.01667e+14,1.43799e+13,3.87215E+14,72926100000,-2.30379E-10,-0.000116664,1.67002E+22,3.15822E+18
,1.338e+33,3.27258e+10,1.22796,2.30907e+06,1.2236e+33,2.24979e+32,3.02468e+18,3.02468e+18,41974,4.72417,0.544027,0.0209706,0.280382,0.914502,0.999974,21.0885,5.1696e+26,21.0885,0.34,3.93655e+14,1.40093e+13,3.79574E+14,71692300000,-2.26935E-10,-0.000116189,1.65262E+22,3.02468E+18
,1.338e+33,3.28101e+10,1.20896,2.29928e+06,1.22499e+33,2.24979e+32,2.89733e+18,2.89733e+18,37582.5,4.72543,0.545429,0.0206462,0.279194,0.915539,0.999975,21.1718,4.93718e+26,21.1718,0.34,3.85838e+14,1.36499e+13,3.72118E+14,70485300000,-2.23557E-10,-0.000115717,1.63545E+22,2.89733E+18
,1.338e+33,3.28941e+10,1.19033,2.28959e+06,1.22635e+33,2.24979e+32,2.77583e+18,2.77583e+18,33667.4,4.72667,0.546824,0.0203281,0.278017,0.916559,0.999976,21.2549,4.71624e+26,21.2549,0.34,3.78212e+14,1.33013e+13,3.64841E+14,69304200000,-2.20243E-10,-0.00011525,1.6185E+22,2.77583E+18
,1.338e+33,3.29776e+10,1.17207,2.27998e+06,1.2277e+33,2.2498e+32,2.6599e+18,2.6599e+18,30175,4.72789,0.548213,0.0200163,0.27685,0.917564,0.999977,21.3379,4.50615e+26,21.3379,0.34,3.70768e+14,1.2963e+13,3.57737E+14,68148400000,-2.16992E-10,-0.000114788,1.60178E+22,2.6599E+18
,1.338e+33,3.30607e+10,1.15417,2.27046e+06,1.22902e+33,2.2498e+32,2.54925e+18,2.54925e+18,27058.1,4.72909,0.549594,0.0197106,0.275694,0.918554,0.999978,21.4207,4.30632e+26,21.4207,0.34,3.63504e+14,1.26346e+13,3.50802E+14,67017200000,-2.13803E-10,-0.00011433,1.58527E+22,2.54925E+18
,1.338e+33,3.31434e+10,1.13662,2.26103e+06,1.23033e+33,2.2498e+32,2.44362e+18,2.44362e+18,24274.8,4.73026,0.550969,0.0194108,0.274548,0.919529,0.999979,21.5033,4.1162e+26,21.5033,0.34,3.56412e+14,1.2316e+13,3.4403E+14,65909800000,-2.10673E-10,-0.000113876,1.56898E+22,2.44362E+18
,1.338e+33,3.32257e+10,1.1194,2.25167e+06,1.23161e+33,2.2498e+32,2.34276e+18,2.34276e+18,21787.9,4.73142,0.552338,0.0191167,0.273412,0.92049,0.99998,21.5858,3.93527e+26,21.5858,0.34,3.49489e+14,1.20066e+13,3.37417E+14,64825600000,-2.07602E-10,-0.000113427,1.5529E+22,2.34276E+18
,1.338e+33,3.33077e+10,1.10251,2.24239e+06,1.23288e+33,2.2498e+32,2.24643e+18,2.24643e+18,19564.9,4.73256,0.5537,0.0188284,0.272286,0.921436,0.999981,21.6682,3.76304e+26,21.6682,0.34,3.42728e+14,1.17063e+13,3.30958E+14,63764000000,-2.04587E-10,-0.000112981,1.53703E+22,2.24643E+18
,1.338e+33,3.33892e+10,1.08595,2.2332e+06,1.23413e+33,2.24981e+32,2.15442e+18,2.15442e+18,17576.6,4.73368,0.555056,0.0185455,0.271169,0.922368,0.999982,21.7504,3.59906e+26,21.7504,0.34,3.36126e+14,1.14146e+13,3.24649E+14,62724400000,-2.01628E-10,-0.00011254,1.52136E+22,2.15442E+18
,1.338e+33,3.34704e+10,1.0697,2.22408e+06,1.23535e+33,2.24981e+32,2.0665e+18,2.0665e+18,15797.4,4.73478,0.556405,0.0182679,0.270062,0.923286,0.999982,21.8324,3.44288e+26,21.8324,0.34,3.29678e+14,1.11314e+13,3.18485E+14,61706200000,-1.98723E-10,-0.000112103,1.50589E+22,2.0665E+18
,1.338e+33,3.35512e+10,1.05375,2.21504e+06,1.23657e+33,2.24981e+32,1.98248e+18,1.98248e+18,14204.6,4.73586,0.557749,0.0179957,0.268964,0.924191,0.999983,21.9144,3.29411e+26,21.9144,0.34,3.23379e+14,1.08562e+13,3.12462E+14,60708800000,-1.95871E-10,-0.00011167,1.49062E+22,1.98248E+18
,1.338e+33,3.36317e+10,1.03811,2.20607e+06,1.23776e+33,2.24981e+32,1.90217e+18,1.90217e+18,12777.9,4.73692,0.559086,0.0177285,0.267875,0.925083,0.999984,21.9962,3.15235e+26,21.9962,0.34,3.17225e+14,1.05889e+13,3.06577E+14,59731700000,-1.93071E-10,-0.00011124,1.47553E+22,1.90217E+18
,1.338e+33,3.37118e+10,1.02275,2.19718e+06,1.23893e+33,2.24981e+32,1.82539e+18,1.82539e+18,11499.3,4.73797,0.560418,0.0174662,0.266795,0.925962,0.999985,22.0779,3.01724e+26,22.0779,0.34,3.11213e+14,1.03291e+13,3.00825E+14,58774300000,-1.90322E-10,-0.000110815,1.46064E+22,1.82539E+18
,1.338e+33,3.37915e+10,1.00768,2.18836e+06,1.24009e+33,2.24981e+32,1.75197e+18,1.75197e+18,10353,4.739,0.561743,0.0172089,0.265724,0.926828,0.999985,22.1594,2.88845e+26,22.1594,0.34,3.05337e+14,1.00767e+13,2.95202E+14,57836200000,-1.87621E-10,-0.000110393,1.44594E+22,1.75197E+18
,1.338e+33,3.38709e+10,0.992892,2.17961e+06,1.24124e+33,2.24982e+32,1.68175e+18,1.68175e+18,9324.84,4.74001,0.563063,0.0169563,0.264662,0.927682,0.999986,22.2409,2.76564e+26,22.2409,0.34,2.99595e+14,9.83142e+12,2.89706E+14,56916900000,-1.84969E-10,-0.000109975,1.43142E+22,1.68175E+18
,1.338e+33,3.395e+10,0.978372,2.17093e+06,1.24236e+33,2.24982e+32,1.61458e+18,1.61458e+18,8402.17,4.741,0.564378,0.0167083,0.263608,0.928523,0.999986,22.3222,2.64852e+26,22.3222,0.34,2.93982e+14,9.59296e+12,2.84333E+14,56015800000,-1.82364E-10,-0.00010956,1.41708E+22,1.61458E+18
,1.338e+33,3.40287e+10,0.964116,2.16232e+06,1.24347e+33,2.24982e+32,1.55031e+18,1.55031e+18,7573.81,4.74198,0.565686,0.0164649,0.262563,0.929353,0.999987,22.4035,2.5368e+26,22.4035,0.34,2.88495e+14,9.36113e+12,2.79079E+14,55132600000,-1.79806E-10,-0.000109149,1.40291E+22,1.55031E+18
,1.338e+33,3.41071e+10,0.95012,2.15378e+06,1.24457e+33,2.24982e+32,1.48882e+18,1.48882e+18,6829.8,4.74295,0.566989,0.0162258,0.261526,0.930171,0.999987,22.4846,2.4302e+26,22.4846,0.34,2.83131e+14,9.13573e+12,2.73941E+14,54266700000,-1.77292E-10,-0.000108742,1.38892E+22,1.48882E+18
,1.338e+33,3.41852e+10,0.936376,2.14531e+06,1.24565e+33,2.24982e+32,1.42996e+18,1.42996e+18,6161.26,4.74389,0.568287,0.0159911,0.260497,0.930977,0.999988,22.5656,2.32847e+26,22.5656,0.34,2.77886e+14,8.91654e+12,2.68916E+14,53417700000,-1.74822E-10,-0.000108338,1.3751E+22,1.42996E+18
,1.338e+33,3.42629e+10,0.922879,2.1369e+06,1.24671e+33,2.24982e+32,1.37361e+18,1.37361e+18,5560.29,4.74482,0.56958,0.0157606,0.259476,0.931772,0.999988,22.6465,2.23136e+26,22.6465,0.34,2.72758e+14,8.70337e+12,2.64002E+14,52585300000,-1.72395E-10,-0.000107938,1.36145E+22,1.37361E+18
,1.338e+33,3.43403e+10,0.909623,2.12856e+06,1.24776e+33,2.24982e+32,1.31967e+18,1.31967e+18,5019.82,4.74574,0.570867,0.0155343,0.258463,0.932556,0.999989,22.7274,2.13865e+26,22.7274,0.34,2.67742e+14,8.49602e+12,2.59194E+14,51769000000,-1.7001E-10,-0.000107541,1.34797E+22,1.31967E+18
,1.338e+33,3.44175e+10,0.896604,2.12028e+06,1.24879e+33,2.24982e+32,1.26801e+18,1.26801e+18,4533.56,4.74664,0.572149,0.0153119,0.257458,0.933329,0.999989,22.8081,2.05012e+26,22.8081,0.34,2.62836e+14,8.29432e+12,2.5449E+14,50968400000,-1.67667E-10,-0.000107147,1.33465E+22,1.26801E+18
,1.338e+33,3.44943e+10,0.883815,2.11207e+06,1.24981e+33,2.24982e+32,1.21853e+18,1.21853e+18,4095.9,4.74752,0.573425,0.0150935,0.256461,0.934091,0.99999,22.8887,1.96557e+26,22.8887,0.34,2.58037e+14,8.09808e+12,2.49889E+14,50183100000,-1.65364E-10,-0.000106757,1.32149E+22,1.21853E+18
,1.338e+33,3.45708e+10,0.871252,2.10391e+06,1.25082e+33,2.24983e+32,1.17113e+18,1.17113e+18,3701.83,4.74839,0.574697,0.014879,0.255471,0.934843,0.99999,22.9693,1.88479e+26,22.9693,0.34,2.53342e+14,7.90713e+12,2.45386E+14,49412800000,-1.631E-10,-0.00010637,1.30849E+22,1.17113E+18
,1.338e+33,3.4647e+10,0.858909,2.09582e+06,1.25181e+33,2.24983e+32,1.12573e+18,1.12573e+18,3346.85,4.74925,0.575964,0.0146682,0.254488,0.935585,0.999991,23.0498,1.80761e+26,23.0498,0.34,2.48749e+14,7.72131e+12,2.40979E+14,48657100000,-1.60875E-10,-0.000105986,1.29565E+22,1.12573E+18
,1.338e+33,3.47229e+10,0.846782,2.08779e+06,1.25279e+33,2.24983e+32,1.08221e+18,1.08221e+18,3026.98,4.75009,0.577226,0.0144611,0.253513,0.936316,0.999991,23.1302,1.73386e+26,23.1302,0.34,2.44255e+14,7.54047e+12,2.36666E+14,47915700000,-1.58687E-10,-0.000105606,1.28296E+22,1.08221E+18
,1.338e+33,3.47985e+10,0.834865,2.07982e+06,1.25375e+33,2.24983e+32,1.04051e+18,1.04051e+18,2738.62,4.75092,0.578482,0.0142576,0.252545,0.937038,0.999991,23.2105,1.66336e+26,23.2105,0.34,2.39857e+14,7.36444e+12,2.32445E+14,47188200000,-1.56536E-10,-0.000105228,1.27042E+22,1.04051E+18
,1.338e+33,3.48738e+10,0.823155,2.07191e+06,1.25471e+33,2.24983e+32,1.00054e+18,1.00054e+18,2478.58,4.75173,0.579734,0.0140576,0.251585,0.937749,0.999992,23.2907,1.59596e+26,23.2907,0.34,2.35552e+14,7.19309e+12,2.28313E+14,46474300000,-1.54422E-10,-0.000104854,1.25803E+22,1.00054E+18
,1.338e+33,3.49488e+10,0.811647,2.06406e+06,1.25565e+33,2.24983e+32,9.62224e+17,9.62224e+17,2243.99,4.75253,0.580982,0.013861,0.250631,0.938451,0.999992,23.3709,1.53151e+26,23.3709,0.34,2.3134e+14,7.02626e+12,2.24268E+14,45773700000,-1.52343E-10,-0.000104482,1.24578E+22,9.62224E+17
,1.338e+33,3.50236e+10,0.800336,2.05626e+06,1.25657e+33,2.24983e+32,9.25483e+17,9.25483e+17,2032.27,4.75332,0.582224,0.0136679,0.249685,0.939144,0.999992,23.451,1.46988e+26,23.451,0.34,2.27216e+14,6.86383e+12,2.20307E+14,45086000000,-1.50299E-10,-0.000104114,1.23368E+22,9.25483E+17
,1.338e+33,3.5098e+10,0.789218,2.04852e+06,1.25749e+33,2.24983e+32,8.9025e+17,8.9025e+17,1841.13,4.75409,0.583462,0.013478,0.248745,0.939827,0.999993,23.531,1.41093e+26,23.531,0.34,2.23179e+14,6.70565e+12,2.16429E+14,44411000000,-1.48288E-10,-0.000103748,1.22172E+22,8.9025E+17
,1.338e+33,3.51722e+10,0.778289,2.04084e+06,1.25839e+33,2.24983e+32,8.56458e+17,8.56458e+17,1668.51,4.75485,0.584696,0.0132914,0.247812,0.940501,0.999993,23.611,1.35453e+26,23.611,0.34,2.19227e+14,6.55161e+12,2.12631E+14,43748400000,-1.46311E-10,-0.000103386,1.2099E+22,8.56458E+17
,1.338e+33,3.52461e+10,0.767546,2.03321e+06,1.25928e+33,2.24983e+32,8.24043e+17,8.24043e+17,1512.55,4.7556,0.585925,0.0131079,0.246885,0.941167,0.999993,23.6909,1.30056e+26,23.6909,0.34,2.15357e+14,6.40157e+12,2.08912E+14,43097900000,-1.44366E-10,-0.000103026,1.19822E+22,8.24043E+17
,1.338e+33,3.53198e+10,0.756983,2.02563e+06,1.26016e+33,2.24983e+32,7.92945e+17,7.92945e+17,1371.6,4.75633,0.587149,0.0129275,0.245966,0.941823,0.999993,23.7707,1.24891e+26,23.7707,0.34,2.11568e+14,6.25542e+12,2.0527E+14,42459200000,-1.42454E-10,-0.000102669,1.18668E+22,7.92945E+17
,1.338e+33,3.53932e+10,0.746598,2.01811e+06,1.26102e+33,2.24983e+32,7.63106e+17,7.63106e+17,1244.18,4.75705,0.588369,0.0127502,0.245052,0.942471,0.999994,23.8505,1.19948e+26,23.8505,0.34,2.07857e+14,6.11305e+12,2.01702E+14,41832100000,-1.40572E-10,-0.000102315,1.17527E+22,7.63106E+17
,1.338e+33,3.54663e+10,0.736387,2.01064e+06,1.26188e+33,2.24983e+32,7.34471e+17,7.34471e+17,1128.94,4.75776,0.589585,0.0125758,0.244145,0.94311,0.999994,23.9302,1.15215e+26,23.9302,0.34,2.04223e+14,5.97434e+12,1.98207E+14,41216300000,-1.38721E-10,-0.000101964,1.16399E+22,7.34471E+17
,1.338e+33,3.55392e+10,0.726346,2.00323e+06,1.26272e+33,2.24983e+32,7.06989e+17,7.06989e+17,1024.68,4.75846,0.590796,0.0124043,0.243245,0.943741,0.999994,24.0099,1.10684e+26,24.0099,0.34,2.00663e+14,5.83918e+12,1.94783E+14,40611500000,-1.369E-10,-0.000101615,1.15284E+22,7.06989E+17
,1.338e+33,3.56118e+10,0.716471,1.99586e+06,1.26356e+33,2.24983e+32,6.80608e+17,6.80608e+17,930.328,4.75914,0.592003,0.0122357,0.24235,0.944363,0.999994,24.0895,1.06344e+26,24.0895,0.34,1.97176e+14,5.70748e+12,1.91429E+14,40017500000,-1.35109E-10,-0.00010127,1.14182E+22,6.80608E+17
,1.338e+33,3.56841e+10,0.70676,1.98855e+06,1.26438e+33,2.24984e+32,6.55281e+17,6.55281e+17,844.915,4.75981,0.593206,0.0120698,0.241462,0.944978,0.999995,24.1691,1.02188e+26,24.1691,0.34,1.9376e+14,5.57912e+12,1.88142E+14,39434100000,-1.33346E-10,-0.000100926,1.13092E+22,6.55281E+17
,1.338e+33,3.57562e+10,0.697208,1.98128e+06,1.26519e+33,2.24984e+32,6.30963e+17,6.30963e+17,767.568,4.76047,0.594404,0.0119067,0.24058,0.945584,0.999995,24.2486,9.82063e+25,24.2486,0.34,1.90414e+14,5.45402e+12,1.84921E+14,38861000000,-1.31611E-10,-0.000100586,1.12015E+22,6.30963E+17
,1.338e+33,3.58281e+10,0.687813,1.97407e+06,1.26599e+33,2.24984e+32,6.07611e+17,6.07611e+17,697.503,4.76112,0.595599,0.0117462,0.239704,0.946183,0.999995,24.328,9.43916e+25,24.328,0.34,1.87135e+14,5.33208e+12,1.81765E+14,38298000000,-1.29905E-10,-0.000100248,1.1095E+22,6.07611E+17
,1.338e+33,3.58997e+10,0.678571,1.9669e+06,1.26678e+33,2.24984e+32,5.85184e+17,5.85184e+17,634.014,4.76176,0.596789,0.0115884,0.238834,0.946774,0.999995,24.4075,9.07362e+25,24.4075,0.34,1.83923e+14,5.21321e+12,1.78672E+14,37744900000,-1.28225E-10,-9.99129E-05,1.09897E+22,5.85184E+17
,1.338e+33,3.59711e+10,0.66948,1.95978e+06,1.26756e+33,2.24984e+32,5.63642e+17,5.63642e+17,576.467,4.76238,0.597975,0.0114332,0.237969,0.947357,0.999995,24.4869,8.72329e+25,24.4869,0.34,1.80774e+14,5.09732e+12,1.7564E+14,37201400000,-1.26572E-10,-9.95802E-05,1.08856E+22,5.63642E+17
,1.338e+33,3.60422e+10,0.660536,1.95271e+06,1.26833e+33,2.24984e+32,5.42947e+17,5.42947e+17,524.288,4.763,0.599158,0.0112804,0.237111,0.947933,0.999996,24.5662,8.3875e+25,24.5662,0.34,1.77689e+14,4.98433e+12,1.72668E+14,36667500000,-1.24945E-10,-0.00009925,1.07827E+22,5.42947E+17
,1.338e+33,3.61131e+10,0.651736,1.94569e+06,1.26909e+33,2.24984e+32,5.23064e+17,5.23064e+17,476.964,4.7636,0.600336,0.0111301,0.236258,0.948502,0.999996,24.6456,8.06558e+25,24.6456,0.34,1.74665e+14,4.87415e+12,1.69755E+14,36142700000,-1.23343E-10,-9.89222E-05,1.0681E+22,5.23064E+17
,1.338e+33,3.61837e+10,0.643078,1.93871e+06,1.26984e+33,2.24984e+32,5.03959e+17,5.03959e+17,434.029,4.76419,0.60151,0.0109823,0.235411,0.949063,0.999996,24.7248,7.75693e+25,24.7248,0.34,1.71701e+14,4.76671e+12,1.66899E+14,35627100000,-1.21767E-10,-0.000098597,1.05803E+22,5.03959E+17
,1.338e+33,3.62541e+10,0.634558,1.93178e+06,1.27059e+33,2.24984e+32,4.85599e+17,4.85599e+17,395.065,4.76477,0.602681,0.0108368,0.234569,0.949617,0.999996,24.8041,7.46095e+25,24.8041,0.34,1.68796e+14,4.66192e+12,1.64099E+14,35120300000,-1.20215E-10,-9.82741E-05,1.04808E+22,4.85599E+17
,1.338e+33,3.63243e+10,0.626174,1.92489e+06,1.27132e+33,2.24984e+32,4.67953e+17,4.67953e+17,359.694,4.76533,0.603848,0.0106936,0.233733,0.950164,0.999996,24.8833,7.17709e+25,24.8833,0.34,1.65948e+14,4.55972e+12,1.61354E+14,34622200000,-1.18687E-10,-9.79537E-05,1.03825E+22,4.67953E+17
,1.338e+33,3.63943e+10,0.617924,1.91805e+06,1.27204e+33,2.24984e+32,4.5099e+17,4.5099e+17,327.576,4.76589,0.605011,0.0105527,0.232902,0.950705,0.999996,24.9625,6.9048e+25,24.9625,0.34,1.63156e+14,4.46003e+12,1.58662E+14,34132600000,-1.17183E-10,-9.76356E-05,1.02852E+22,4.5099E+17
,1.338e+33,3.6464e+10,0.609804,1.91125e+06,1.27275e+33,2.24984e+32,4.34684e+17,4.34684e+17,298.403,4.76644,0.60617,0.010414,0.232077,0.951238,0.999996,25.0417,6.64358e+25,25.0417,0.34,1.60419e+14,4.36278e+12,1.56022E+14,33651300000,-1.15703E-10,-9.73199E-05,1.01889E+22,4.34684E+17
,1.338e+33,3.65335e+10,0.601813,1.9045e+06,1.27346e+33,2.24984e+32,4.19006e+17,4.19006e+17,271.898,4.76697,0.607325,0.0102776,0.231257,0.951765,0.999997,25.1208,6.39296e+25,25.1208,0.34,1.57735e+14,4.26791e+12,1.53433E+14,33178200000,-1.14244E-10,-9.70066E-05,1.00938E+22,4.19006E+17
,1.338e+33,3.66028e+10,0.593947,1.89779e+06,1.27416e+33,2.24984e+32,4.0393e+17,4.0393e+17,247.81,4.7675,0.608477,0.0101432,0.230442,0.952285,0.999997,25.1999,6.15245e+25,25.1999,0.34,1.55103e+14,4.17534e+12,1.50895E+14,32713000000,-1.12809E-10,-9.66955E-05,9.99968E+21,4.0393E+17
,1.338e+33,3.66719e+10,0.586204,1.89112e+06,1.27484e+33,2.24984e+32,3.89433e+17,3.89433e+17,225.912,4.76801,0.609625,0.010011,0.229632,0.952799,0.999997,25.279,5.92163e+25,25.279,0.34,1.52521e+14,4.08502e+12,1.48404E+14,32255700000,-1.11395E-10,-9.63866E-05,9.9066E+21,3.89433E+17
,1.338e+33,3.67407e+10,0.578582,1.8845e+06,1.27552e+33,2.24984e+32,3.75489e+17,3.75489e+17,206.001,4.76851,0.61077,0.00988084,0.228828,0.953307,0.999997,25.3581,5.70008e+25,25.3581,0.34,1.4999e+14,3.99688e+12,1.45961E+14,31806000000,-1.10003E-10,-9.60801E-05,9.81455E+21,3.75489E+17
,1.338e+33,3.68094e+10,0.571079,1.87791e+06,1.27619e+33,2.24984e+32,3.62077e+17,3.62077e+17,187.89,4.769,0.611911,0.00975271,0.228028,0.953808,0.999997,25.4372,5.4874e+25,25.4372,0.34,1.47508e+14,3.91087e+12,1.43565E+14,31363800000,-1.08632E-10,-9.57757E-05,9.7235E+21,3.62077E+17
,1.338e+33,3.68778e+10,0.563693,1.87137e+06,1.27685e+33,2.24984e+32,3.49174e+17,3.49174e+17,171.413,4.76949,0.613049,0.00962656,0.227234,0.954303,0.999997,25.5162,5.2832e+25,25.5162,0.34,1.45072e+14,3.82692e+12,1.41215E+14,30929000000,-1.07281E-10,-9.54736E-05,9.63345E+21,3.49174E+17
,1.338e+33,3.6946e+10,0.55642,1.86487e+06,1.27751e+33,2.24984e+32,3.3676e+17,3.3676e+17,156.418,4.76996,0.614183,0.00950236,0.226444,0.954792,0.999997,25.5952,5.08712e+25,25.5952,0.34,1.42684e+14,3.74499e+12,1.38908E+14,30501400000,-1.05951E-10,-9.51736E-05,9.54437E+21,3.3676E+17
,1.338e+33,3.7014e+10,0.549259,1.8584e+06,1.27815e+33,2.24984e+32,3.24816e+17,3.24816e+17,142.769,4.77042,0.615313,0.00938007,0.225659,0.955274,0.999997,25.6743,4.89882e+25,25.6743,0.34,1.40341e+14,3.66501e+12,1.36645E+14,30080800000,-1.04641E-10,-9.48758E-05,9.45626E+21,3.24816E+17
